order_item_id,order_id,item_id,supplier_id,quantity,fulfilled_quantity,fulfilled_date,customer_id,order_date,order_status,item_status,name,category,unit_price,item_failure_rate,item_restock_weight,name_supplier,category_supplier,supplier_failure_rate,supplier_fulfillment_weight,avg_quantity_on_hand,avg_backlog,stockouts,fulfilled_binary
985,323,18,8,2,2,09/08/2025,51,07/08/2025,fulfilled,Fulfilled,Of,Medical,21.29,0.5,0.92,Carlson LLC,Medical,0.33,3.32,6.78978979,218.4824825,80,1
986,323,8,8,4,4,07/08/2025,51,07/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Carlson LLC,Medical,0.33,3.32,17.35535536,115.9139139,1,1
987,323,27,7,2,2,08/08/2025,51,07/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,1
988,324,1,9,4,4,14/08/2025,89,07/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
989,324,50,3,4,4,18/08/2025,89,07/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Miller-Torres,Medical,0.37,4.09,26.24424424,130.9019019,0,1
990,324,44,10,3,3,08/08/2025,89,07/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
991,324,16,8,4,4,12/08/2025,89,07/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Carlson LLC,Medical,0.33,3.32,20.34234234,141.5995996,8,1
992,324,4,2,4,4,07/08/2025,89,07/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,"Moore, Bridges and Donaldson",Food,0.14,1.42,5.365365365,165.4264264,184,1
993,325,45,5,2,2,08/08/2025,181,07/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
994,326,28,2,1,1,08/08/2025,50,07/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,"Moore, Bridges and Donaldson",Food,0.14,1.42,17.27727728,129.1091091,10,1
995,326,2,1,4,4,10/08/2025,50,07/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
996,327,50,8,5,5,11/08/2025,4,07/08/2025,partial - expired,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,0
997,327,9,6,2,2,09/08/2025,4,07/08/2025,partial - expired,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,0
998,327,22,7,2,2,10/08/2025,4,07/08/2025,partial - expired,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,0
999,327,24,6,1,1,12/08/2025,4,07/08/2025,partial - expired,Fulfilled,However,Clothing,24.56,0.23,5.73,Austin Inc,Clothing,0.12,3.08,24.06606607,100.4874875,1,0
1000,327,48,5,2,0,NA,4,07/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
